Model,Year_of_Manufacture,Number_of_Engines,Capacity,Range_(km),Fuel_Consumption_(L/hour),Hourly_Maintenance_Cost_($),Age,Sales_Region,Price_($),HMC_per_person,Engine_Power_Factor,Price_per_Seat,Seats_per_Engine,Company_Popularity,FuelCost_Maint_Index,Engine_to_Capacity,Engine_Type_Piston,Engine_Type_Turbofan,Company_Airbus,Company_Boeing,Company_Bombardier,Company_Cessna,Age_Group_0-10,Age_Group_10-20,Age_Group_20-30,Age_Group_30-40,Age_Group_40+
0.0,0.6511627906976756,1.0,0.44897959183673464,6300,0.046278924327704814,0.6075886070885671,0.34883720930232553,1.0,0.10527909998118459,0.013378624772793328,0.9999999999999999,0.21044783859917732,0.443298969072165,1.0,0.31775959862036574,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6000000000000001,0.0,1.0,0.9999999999999999,15600,0.1192411924119241,0.6842836315794153,1.0,0.6000000000000001,0.39448998740808516,0.006224878532256292,0.9999999999999999,0.36809969951047733,0.9999999999999999,0.9891304347826086,0.39298581297016383,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8,0.6279069767441854,1.0,0.11734693877551021,3000,0.1342505732749635,0.12204309678107586,0.37209302325581395,0.8,0.018022242854196104,0.015795963933435467,0.9999999999999999,0.1251523873146718,0.10824742268041236,0.005671077504725841,0.12698522639832988,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6000000000000001,0.2093023255813975,1.0,0.9999999999999999,15600,0.14092140921409213,0.31173160519508236,0.7906976744186046,0.6000000000000001,0.3567203863179469,0.002833078883444686,0.9999999999999999,0.3315013265542238,0.9999999999999999,0.9891304347826086,0.22282045815372725,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.13953488372093403,1.0,0.9999999999999999,15600,0.05003126954346467,0.5467504066992026,0.8604651162790697,0.2,0.43636562524290223,0.004972744304519205,0.9999999999999999,0.4086767817942454,0.9999999999999999,0.9891304347826086,0.29008141660344605,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2,0.13953488372093403,1.0,0.8826530612244897,14800,0.05315822388993121,0.0884959685663742,0.8604651162790697,0.8,0.38703979268030947,0.001039547130311232,0.9999999999999999,0.4101901976228329,0.8814432989690721,1.0,0.0685499013542017,0.0027098674521356426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.8837209302325633,1.0,0.9999999999999999,15600,0.08818011257035646,0.045225840289445374,0.11627906976744187,0.8,0.6233618097818949,0.0004067488790530599,0.9999999999999999,0.5898742502774745,0.9999999999999999,0.9891304347826086,0.065660331618711,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.6744186046511658,1.0,0.40306122448979587,5700,0.096727121117365,0.8287996373043177,0.32558139534883723,1.0,0.08655651684337685,0.01990110957641965,0.9999999999999999,0.19107289880175207,0.3969072164948454,0.9891304347826086,0.45167221673288144,0.02978235967926677,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4,0.5581395348837219,1.0,0.40306122448979587,5700,0.14717531790702523,0.28095358739810294,0.4418604651162791,0.2,0.08291295848576964,0.007708912699593773,0.9999999999999999,0.18244261093991798,0.3969072164948454,0.9891304347826086,0.2110792813521022,0.02978235967926677,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.418604651162795,0.0,0.0,1285,0.9897852824682093,0.07455263087713684,0.5813953488372093,0.4,6.099513096523553e-05,0.16633754936784775,0.0,0.0058512646739137565,0.0,0.0,0.5480085236896017,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.5348837209302388,0.0,0.0,1285,0.3324994788409423,0.7723017841427314,0.4651162790697675,1.0,0.00014013963461052627,0.7952320161121359,0.0,0.013443599192845632,0.0,0.0,0.5465604921142883,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.09302325581395365,1.0,0.44897959183673464,6300,0.020012507817385866,0.7713283729365016,0.9069767441860466,0.2,0.08743019567973137,0.016658218950596795,0.9999999999999999,0.17239792960391456,0.443298969072165,1.0,0.3838593179966083,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8,0.32558139534884134,1.0,0.11734693877551021,3000,0.03147800708776318,0.3584909014943418,0.6744186046511628,0.8,0.01260566053580526,0.032845153071057225,0.9999999999999999,0.08358335546390291,0.10824742268041236,0.005671077504725841,0.18877331812431208,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4,0.32558139534884134,1.0,0.40306122448979587,5700,0.017302480717114863,0.3309198069178868,0.6744186046511628,0.2,0.07106329459144022,0.008820900247336779,0.9999999999999999,0.15437499120205128,0.3969072164948454,0.9891304347826086,0.16798789627418664,0.02978235967926677,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2,0.3953488372093048,1.0,0.8826530612244897,14800,0.08818011257035646,0.31100265799041704,0.6046511627906977,0.0,0.4114464468967897,0.0033315411208647066,0.9999999999999999,0.4369482666902923,0.8814432989690721,1.0,0.1950849176364402,0.0027098674521356426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,0.5348837209302388,1.0,0.11734693877551021,3000,0.12799666458203043,0.8872798712785912,0.4651162790697675,0.6000000000000001,0.016675105191336043,0.0709737505036813,0.9999999999999999,0.11481391092437179,0.10824742268041236,0.005671077504725841,0.49638370888721256,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6000000000000001,0.5116279069767486,1.0,0.9999999999999999,15600,0.19324577861163225,0.11959845676543016,0.4883720930232558,0.6000000000000001,0.4884277352564457,0.0010838543477647276,0.9999999999999999,0.45912445569521937,0.9999999999999999,0.9891304347826086,0.15642204168123175,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,0.3953488372093048,1.0,0.11734693877551021,3000,0.13383364602876796,0.771023904134553,0.6046511627906977,0.4,0.014095515467459673,0.06259105490361237,0.9999999999999999,0.0950171015913625,0.10824742268041236,0.005671077504725841,0.44280112942133926,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,0.9534883720930267,1.0,0.11734693877551021,3000,0.1159057744423598,0.5227707105457327,0.046511627906976744,0.2,0.023761138343989227,0.044690632200821416,0.9999999999999999,0.169194980112249,0.10824742268041236,0.005671077504725841,0.312602744766578,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.9302325581395365,0.0,0.0,1285,0.5907859078590786,0.3143762612120081,0.06976744186046512,0.6000000000000001,0.00024940096822395944,0.3824951088664801,0.0,0.023925042079842123,0.0,0.0,0.45765481654478884,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,0.34883720930233153,0.0,0.0,1285,0.37460913070669166,0.9076348330088629,0.6511627906976745,0.6000000000000001,0.00010169995298122875,0.9172102445359369,0.0,0.009756079424715375,0.0,0.0,0.6343244088557195,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.2,0.5581395348837219,1.0,0.8826530612244897,14800,0.02084636230977694,0.22881163826439446,0.4418604651162791,0.8,0.4474124486286034,0.0024849089419530087,0.9999999999999999,0.4763793476522376,0.8814432989690721,1.0,0.12010437082595156,0.0027098674521356426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,0.8139534883720927,1.0,0.11734693877551021,3000,0.04377736085053157,0.2897698482545271,0.18604651162790697,0.6000000000000001,0.02249044354073376,0.027889986598511662,0.9999999999999999,0.1594431569801997,0.10824742268041236,0.005671077504725841,0.16169361253575437,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.46511627906976827,1.0,0.11734693877551021,3000,0.050656660412757966,0.8037309651438783,0.5348837209302326,0.2,0.01362269036005286,0.06494941416163105,0.9999999999999999,0.09138845149535951,0.10824742268041236,0.005671077504725841,0.41554718385996736,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.04651162790698038,1.0,0.44897959183673464,6300,0.14613299979153638,0.8926269657128126,0.9534883720930233,0.8,0.07434424913975825,0.019087745807343313,0.9999999999999999,0.14450159117588504,0.443298969072165,1.0,0.5084030203038268,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2,0.3953488372093048,1.0,0.8826530612244897,14800,0.11569731081926202,0.22794934705887585,0.6046511627906977,0.2,0.36804342702382165,0.0024760266640032015,0.9999999999999999,0.38936366155777125,0.8814432989690721,1.0,0.16892619476132908,0.0027098674521356426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.8372093023255829,1.0,0.44897959183673464,6300,0.23327079424640398,0.81807655723569,0.1627906976744186,0.4,0.13772441941515895,0.017594552725453207,0.9999999999999999,0.2796140703708631,0.443298969072165,1.0,0.5173368772950163,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.30232558139535115,1.0,0.9999999999999999,15600,0.060245987075255365,0.4174400618716164,0.6976744186046512,0.4,0.39681135032016296,0.003795473074966289,0.9999999999999999,0.3703490774009211,0.9999999999999999,0.9891304347826086,0.23241447901707013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2,0.5813953488372121,1.0,0.8826530612244897,14800,0.09151553053992076,0.1198695895671654,0.41860465116279066,0.4,0.4792440522271393,0.0013627201143767875,0.9999999999999999,0.5112777093884594,0.8814432989690721,1.0,0.10374096468339729,0.0027098674521356426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,0.2093023255813975,1.0,0.8826530612244897,14800,0.19053575151136126,0.5188281729205003,0.7906976744186046,0.8,0.3958972150700274,0.005472307461582023,0.9999999999999999,0.419900972314093,0.8814432989690721,1.0,0.349426902002461,0.0027098674521356426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.34883720930233153,1.0,0.44897959183673464,6300,0.2632895559724828,0.36365353672738265,0.6511627906976745,0.4,0.06459614130477041,0.008492774152598914,0.9999999999999999,0.12372078526573763,0.443298969072165,1.0,0.31163197920375574,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.7906976744186096,0.0,0.0,1285,0.19762351469668543,0.2848583442230934,0.20930232558139536,0.8,0.00020829471171128003,0.3558900537728776,0.0,0.019981717706187344,0.0,0.0,0.23917087746600968,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8,0.8604651162790731,1.0,0.11734693877551021,3000,0.13612674588284343,0.6096087687014962,0.13953488372093023,0.0,0.021161506249083403,0.0509521345211191,0.9999999999999999,0.1492443575607348,0.10824742268041236,0.005671077504725841,0.36538771640658735,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.5813953488372121,0.0,0.0,1285,0.5749426725036481,0.14490270332737729,0.41860465116279066,0.8,0.00013902053997092196,0.22974539600148633,0.0,0.013336244411769501,0.0,0.0,0.366901764369116,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1860465116279073,1.0,0.44897959183673464,6300,0.0656660412757974,0.9857255247086435,0.813953488372093,1.0,0.08912503441634954,0.020952445506060215,0.9999999999999999,0.17601095024657198,0.443298969072165,1.0,0.5119646585058867,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2,0.11627906976744384,1.0,0.8826530612244897,14800,0.19741505107358767,0.237652345520975,0.8837209302325582,0.2,0.4091398885674995,0.0025759751834074805,0.9999999999999999,0.43441948718058,0.8814432989690721,1.0,0.21607488206334757,0.0027098674521356426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4,0.2093023255813975,1.0,0.40306122448979587,5700,0.1713570981863665,0.36780720235396613,0.7906976744186046,0.4,0.06854137888798596,0.009641821357394977,0.9999999999999999,0.14840147401145973,0.3969072164948454,0.9891304347826086,0.2659280767694827,0.02978235967926677,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,0.44897959183673464,6300,0.2263914946841776,0.09029166777786668,0.0,0.0,0.19518601218957465,0.0030175251243762724,0.9999999999999999,0.40210945377719093,0.443298969072165,1.0,0.15935814755853,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.09302325581395365,0.0,0.0,1285,0.32228476130915157,0.3208012196531278,0.9069767441860466,0.0,7.158624140754145e-05,0.388286045041424,0.0,0.006867270204320843,0.0,0.0,0.3213915821530649,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.2,0.8837209302325633,1.0,0.8826530612244897,14800,0.004586199708150933,0.677614209136731,0.11627906976744187,0.0,0.6505507323895857,0.007107928582607438,0.9999999999999999,0.6990886210704366,0.8814432989690721,1.0,0.33021505108694355,0.0027098674521356426,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.3720930232558146,0.0,0.0,1285,0.35563894100479465,0.5121298592776311,0.627906976744186,1.0,4.619827770623562e-05,0.5607341551199766,0.0,0.004431802113716639,0.0,0.0,0.43187812292684186,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4,1.0,1.0,0.40306122448979587,5700,0.10485720241817803,0.6909886124223271,0.0,0.4,0.13576205730919275,0.01683415463999907,0.9999999999999999,0.3076232424323117,0.3969072164948454,0.9891304347826086,0.38878349114135835,0.02978235967926677,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4,1.0,1.0,0.40306122448979587,5700,0.037314988534500736,0.936799388395516,0.0,1.0,0.11945253041536502,0.022304620979262647,0.9999999999999999,0.268991800811463,0.3969072164948454,0.9891304347826086,0.4734208284948372,0.02978235967926677,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.9534883720930267,1.0,0.9999999999999999,15600,0.23785699395455492,0.9247628699184823,0.046511627906976744,0.8,0.7551878117072511,0.008414257030773649,0.9999999999999999,0.717612352998811,0.9999999999999999,0.9891304347826086,0.5716705284449459,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.418604651162795,1.0,0.40306122448979587,5700,0.17886178861788618,0.2579584144509339,0.5813953488372093,0.0,0.06620951049351034,0.007197160035069605,0.9999999999999999,0.1428781109896434,0.3969072164948454,0.9891304347826086,0.21633137196121704,0.02978235967926677,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.6744186046511658,1.0,0.44897959183673464,6300,0.0654575776526996,0.5296890417900099,0.32558139534883723,0.2,0.13030140570744772,0.01181835039788166,0.9999999999999999,0.26378984994373006,0.443298969072165,1.0,0.28978163727133704,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8,0.3720930232558146,1.0,0.11734693877551021,3000,0.24306858453199917,0.09310522619587347,0.627906976744186,1.0,0.012517535608238562,0.013709384066705764,0.9999999999999999,0.08290704931631072,0.10824742268041236,0.005671077504725841,0.16938614500012444,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.7441860465116292,1.0,0.44897959183673464,6300,0.09464248488638732,0.33905156856993013,0.2558139534883721,0.2,0.13460661391745035,0.008000013758605071,0.9999999999999999,0.27296759989574926,0.443298969072165,1.0,0.21209874752844382,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8,0.4418604651162852,1.0,0.11734693877551021,3000,0.24306858453199917,0.726009191846459,0.5581395348837209,0.4,0.013012144101635455,0.05934524619455699,0.9999999999999999,0.08670287388005231,0.10824742268041236,0.005671077504725841,0.47758960101210696,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.8837209302325633,0.0,0.0,1285,0.23702313946216383,0.6420780329092994,0.11627906976744187,0.6000000000000001,0.00025782915004798706,0.6778588939720415,0.0,0.024733557805472133,0.0,0.0,0.43357939769245674,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.5348837209302388,1.0,0.44897959183673464,6300,0.2434855117781947,0.16163737543447917,0.4651162790697675,0.6000000000000001,0.09881021779528341,0.004446530266958416,0.9999999999999999,0.196657615159267,0.443298969072165,1.0,0.20297549926245623,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.7674418604651194,0.0,0.0,1285,0.3008130081300813,0.005058182432372368,0.23255813953488372,0.2,0.00017553206207530917,0.10370089278171983,0.0,0.016838795781025293,0.0,0.0,0.15648805806844707,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.46511627906976827,0.0,0.0,1285,0.7437982072128414,0.5487727907121459,0.5348837209302326,0.0,5.877685851356283e-05,0.593761120063759,0.0,0.005638465733601845,0.0,0.0,0.6512343441055483,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4,0.16279069767442422,1.0,0.40306122448979587,5700,0.06420679591411299,0.7122325341582882,0.8372093023255814,0.8,0.06899358919960806,0.017306933582705804,0.9999999999999999,0.1494725986594951,0.3969072164948454,0.9891304347826086,0.37802498449697136,0.02978235967926677,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.34883720930233153,1.0,0.9999999999999999,15600,0.20220971440483634,0.32542158928269815,0.6511627906976745,0.2,0.4455081155594877,0.0029577156587999483,0.9999999999999999,0.41753576522795444,0.9999999999999999,0.9891304347826086,0.2613047651926975,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.8372093023255829,1.0,0.44897959183673464,6300,0.15405461746925161,0.6576615018090337,0.1627906976744186,0.2,0.14334220104477866,0.014381550196196701,0.9999999999999999,0.2915899360123684,0.443298969072165,1.0,0.3980950484462881,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.720930232558139,1.0,0.40306122448979587,5700,0.09964561184073378,0.09367860539954306,0.2790697674418605,0.2,0.0897001762031426,0.003541147957981894,0.9999999999999999,0.19851910455763977,0.3969072164948454,0.9891304347826086,0.09520753495892374,0.02978235967926677,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.1860465116279073,0.0,0.0,1285,0.4944757139879091,0.9730845134277409,0.813953488372093,0.6000000000000001,5.158400053623856e-05,0.9762012754429235,0.0,0.0049484546602395416,0.0,0.0,0.7284248165339665,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8,0.697674418604656,1.0,0.11734693877551021,3000,0.17094017094017092,0.8921135913095269,0.3023255813953488,1.0,0.018146418783463764,0.07132228834333547,0.9999999999999999,0.1261053633529571,0.10824742268041236,0.005671077504725841,0.5210316305073629,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.3720930232558146,1.0,0.44897959183673464,6300,0.13341671878257244,0.5769461556924554,0.627906976744186,1.0,0.09161439234357142,0.01276487768043677,0.9999999999999999,0.18131770975335676,0.443298969072165,1.0,0.3480751894183307,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.6279069767441854,0.0,0.0,1285,0.7692307692307693,0.19525339804962175,0.37209302325581395,0.6000000000000001,0.00011624490131372398,0.27512742643369975,0.0,0.01115137673804251,0.0,0.0,0.4922852817005821,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.27906976744186096,0.0,0.0,1285,0.9622680842193038,0.940528575619383,0.7209302325581396,0.4,7.995063417253579e-05,0.9468579949078999,0.0,0.007669666643676732,0.0,0.0,0.9554248695635232,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.5813953488372121,1.0,0.9999999999999999,15600,0.10027100271002709,0.9149331946555727,0.41860465116279066,0.4,0.5447894760832572,0.008324765398079442,0.9999999999999999,0.5137384296771139,0.9999999999999999,0.9891304347826086,0.49545623275863,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8,0.5348837209302388,1.0,0.11734693877551021,3000,0.23118615801542627,0.963692650967633,0.4651162790697675,0.0,0.014557949604002729,0.07648353282130416,0.9999999999999999,0.09856600719657665,0.10824742268041236,0.005671077504725841,0.587164899195141,0.14268041237113419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.6511627906976756,0.0,0.0,1285,0.4878048780487805,0.2944680018845952,0.34883720930232553,0.2,0.00014314785261100991,0.3645514193973872,0.0,0.013732177632454098,0.0,0.0,0.3944976964609805,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.32558139534884134,1.0,0.44897959183673464,6300,0.15092766312278508,0.16950244908481568,0.6744186046511628,0.2,0.0868302611438324,0.004604062248380659,0.9999999999999999,0.171119002107384,0.443298969072165,1.0,0.15875425995088815,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6000000000000001,0.02325581395349019,1.0,0.9999999999999999,15600,0.18865957890348134,0.9362260091918465,0.9767441860465117,1.0,0.3704187517377682,0.00851862009689093,0.9999999999999999,0.3447749082722094,0.9999999999999999,0.9891304347826086,0.5517119347887962,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.32558139534884134,0.0,0.0,1285,0.9922868459453825,0.6150514263363293,0.6744186046511628,1.0,7.276772438473536e-05,0.6534993039258662,0.0,0.006980609900422572,0.0,0.0,0.8125123780726028,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.44897959183673464,6300,0.1405044819678966,0.14009120729658378,1.0,0.2,0.08283548376477623,0.004014975432290819,0.9999999999999999,0.1626030219014144,0.443298969072165,1.0,0.139020771352784,0.02474226804123726,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
